id,appeal_id,text,modified_text,content_type,true_toxicity,correct_action,noisy_toxicity_score,confidence_level,follower_bucket,group,is_adversarial,user_id,day,violation_history,last_action,escalation_level,original_action_taken,should_reverse,label
40217,AP-10391,"2 years on the job... 4 million jobs gained 1 month on the job... 25,000 jobs lost","2 ye@rs 0n the j0b... 4 m1ll10n j0bs g@1ned 1 m0nth 0n the j0b... 25,000 j0bs l0st",news_info,0,0,0.0,0.998245893467769,1,A,1,304,20,0,0,0,0,0,0
40259,AP-10392,masturbation it's not just for men,m@sturb@t10n 1t's n0t just f0r men,general,0,0,0.0,0.5223609960322139,0,B,1,313,11,0,0,0,2,1,0
40286,AP-10393,when each letter is a mental disorder,when each letter is a mental disorder,general,0,0,0.1159708584640157,0.8485496093524529,0,A,0,493,15,0,0,0,0,0,0
40291,AP-10394,"so i was going down on my grandma the other night, and i tasted horse semen i stopped for a second and thought to myself:is this how she died","s0 1 w@s g01ng d0wn 0n my gr@ndm@ the 0ther n1ght, @nd 1 t@sted h0rse semen 1 st0pped f0r @ sec0nd @nd th0ught t0 myself:1s th1s h0w she d1ed",personal,1,1,0.8,0.6734943541809165,2,B,1,399,2,0,0,0,2,1,1
40567,AP-10395,anne frank writing in her diary,@nne fr@nk wr1t1ng 1n her d1@ry,personal,0,0,0.0,0.6416521909560696,1,A,1,104,27,0,0,0,2,1,0
40752,AP-10396,"you don't need an ar15 to protect yourself but he does, and this guy and this guy, and him and him and him","you don't need an ar15 to protect yourself but he does, and this guy and this guy, and him and him and him",general,0,0,0.2167020256296499,0.953953951188726,0,A,0,216,2,0,0,0,0,0,0
40832,AP-10397,taking photo with a mosque,t@k1ng ph0t0 w1th @ m0sque,general,0,0,0.0,0.9894488724555136,1,A,1,446,9,0,0,0,0,0,0
40839,AP-10398,see if you can find the guys from white chicks lol,see if you can find the guys from white chicks lol,humor,0,0,0.0964342550670173,0.5257399466267765,2,B,0,106,5,0,0,0,2,1,0
40896,AP-10399,"prayer is powerful, it matters not when or where","prayer is powerful, it matters not when or where",general,0,0,0.0098711408665053,0.8866654518267579,0,A,0,162,19,0,0,0,0,0,0
40897,AP-10400,"with sensitive ass people, my sense of humor is way too fucked up for that","with sensitive ass people, my sense of humor is way too fucked up for that",sexual,0,0,0.0,0.9218148169359124,0,A,0,266,11,0,0,0,2,1,0
40932,AP-10401,"when someone accuses you of being racist, but they don't realize you have a black friend i know someone","when s0me0ne @ccuses y0u 0f be1ng r@c1st, but they d0n't re@l1ze y0u h@ve @ bl@ck fr1end 1 kn0w s0me0ne",hate_speech,1,2,0.7145580252373309,0.9189220168446686,1,B,1,55,28,1,0,1,2,0,1
40965,AP-10402,obama voters,0b@m@ v0ters,political,0,0,0.0,0.6825838424344486,0,B,1,437,17,1,0,1,0,0,0
41032,AP-10403,going on vacation vs going back to work,g01ng 0n v@c@t10n vs g01ng b@ck t0 w0rk,general,0,0,0.0,0.6100223377665097,1,B,1,127,17,0,0,0,2,1,0
41258,AP-10404,you see that?? it means get the fuck back to the kitchen,y0u see th@t?? 1t me@ns get the fuck b@ck t0 the k1tchen,sexual,0,0,0.0,0.8251635406479787,2,B,1,354,19,0,0,0,1,1,0
41385,AP-10405,y'all kids claims to be victims of slavery when we were the ones who lived it,y'@ll k1ds cl@1ms t0 be v1ct1ms 0f sl@very when we were the 0nes wh0 l1ved 1t,hate_speech,0,0,0.0,0.92987925375946,2,A,1,151,8,0,0,0,2,1,0
41537,AP-10406,i'm not transphobic i just think trans people shouldn't exist,i'm not transphobic i just think trans people shouldn't exist,personal,0,0,0.0276853959198801,0.5848287501820119,1,B,0,165,4,0,0,0,0,0,0
41562,AP-10407,when you give him literally one job and he's somehow forgotten,when y0u g1ve h1m l1ter@lly 0ne j0b @nd he's s0meh0w f0rg0tten,humor,0,0,0.0,0.6146263789110225,2,A,1,10,16,0,0,0,2,1,0
41568,AP-10408,when she hits you with the super sloppy 2 handed mctwist while making eye contact and calling you daddy and you just go full autistic,when she hits you with the super sloppy 2 handed mctwist while making eye contact and calling you daddy and you just go full autistic,general,1,1,1.0,0.5117306853720254,2,B,0,159,10,0,0,0,1,0,1
41803,AP-10409,don't blame people for disappointing you blame yourself for trusting them,d0n't bl@me pe0ple f0r d1s@pp01nt1ng y0u bl@me y0urself f0r trust1ng them,general,0,0,0.0,0.5909866439316414,0,B,1,146,26,1,0,1,0,0,0
41830,AP-10410,if he's marrying me then why's he fucking my mom,if he's marrying me then why's he fucking my mom,sexual,0,0,0.2585856634716197,0.5870653555038091,0,B,0,356,14,0,0,0,2,1,0
41853,AP-10411,shes got them summer teeth summer here summer missing,shes g0t them summer teeth summer here summer m1ss1ng,general,0,0,0.0843194781964568,0.5244943073015145,2,A,1,353,28,1,1,1,0,0,0
41923,AP-10412,only 30's kids will remember this,0nly 30's k1ds w1ll remember th1s,general,0,0,0.0,0.7394486628060479,1,A,1,165,8,0,0,0,2,1,0
41986,AP-10413,they want this because they found love in eachother,they w@nt th1s bec@use they f0und l0ve 1n e@ch0ther,general,0,0,0.0,0.948828060488828,1,A,1,164,5,0,0,0,0,0,0
42015,AP-10414,wow they are upset,w0w they @re upset,general,0,0,0.0,0.7541139510423368,2,B,1,378,19,1,1,1,1,1,0
42137,AP-10415,when you get hungry you can either think about it or..,when y0u get hungry y0u c@n e1ther th1nk @b0ut 1t 0r..,humor,0,0,0.0,0.9792530699710636,0,B,1,178,8,0,0,0,0,0,0
42153,AP-10416,we build our houses with stone,we bu1ld 0ur h0uses w1th st0ne,general,0,0,0.0,0.934310770050268,2,B,1,133,22,0,0,0,2,1,0
42179,AP-10417,immigrants illegal aliens,1mm1gr@nts 1lleg@l @l1ens,general,1,2,0.8,0.9153754892014356,0,B,1,182,28,0,0,0,2,0,1
42309,AP-10418,"we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans, & patriots","we're new, b0ld, @nd we h@te y0u! we h@te wh1tes, jews, chr1st1@ns, c0nserv@t1ves, republ1c@ns, & p@tr10ts",hate_speech,1,2,0.7044855997097732,0.782368475393767,2,A,1,231,27,1,2,1,2,0,1
42317,AP-10419,when you get shot in the groin by a rubber bullet and your made-up gender doesn't protect your willie,when you get shot in the groin by a rubber bullet and your made-up gender doesn't protect your willie,humor,0,0,0.0062394516772221,0.8646843607389612,2,B,0,350,29,0,0,0,0,0,0
42319,AP-10420,"chelsea clinton.. so ugly that when she gives head, it counts as anal","chelsea clinton.. so ugly that when she gives head, it counts as anal",general,0,0,0.0093107203945929,0.7365924973296141,0,B,0,204,17,0,0,0,2,1,0
42368,AP-10421,"""radical"" islam? is there a kind that doesn't molest children and goats and behead people?","""r@d1c@l"" 1sl@m? 1s there @ k1nd th@t d0esn't m0lest ch1ldren @nd g0@ts @nd behe@d pe0ple?",sexual,1,2,0.8,0.935064689872685,2,B,1,260,4,0,0,0,0,1,1
42387,AP-10422,any girls a squirter if you sever an artery,any girls a squirter if you sever an artery,general,0,0,0.0,0.640864550842335,0,B,0,373,10,0,0,0,0,0,0
42693,AP-10423,cooking teacher: 'today we'll learn how to use the ovens' the german kid:,c00k1ng te@cher: 't0d@y we'll le@rn h0w t0 use the 0vens' the germ@n k1d:,general,1,2,0.8,0.8448551007808596,0,A,1,381,11,1,2,1,2,0,1
42786,AP-10424,"she literally tweeted ""let's make gas chambers great again""","she l1ter@lly tweeted ""let's m@ke g@s ch@mbers gre@t @g@1n""",humor,0,0,0.0,0.7919092139396857,0,A,1,305,29,0,0,0,0,0,0
42953,AP-10425,its their character not their color that matters,its their character not their color that matters,general,0,0,0.0,0.7676598042333616,2,A,0,154,22,0,0,0,0,0,0
43078,AP-10426,i don't always have a heat stroke and get frostbite in the same week but when i do i know i'm in kentucky,i don't always have a heat stroke and get frostbite in the same week but when i do i know i'm in kentucky,personal,0,0,0.0021186913583249,0.7586604268033118,2,A,0,330,5,0,0,0,0,0,0
43128,AP-10427,when the plantation owner trades you for a tractor w.t.f!!!,when the pl@nt@t10n 0wner tr@des y0u f0r @ tr@ct0r w.t.f!!!,general,1,2,0.8,0.8474277432956424,1,B,1,237,10,0,0,0,2,0,1
43201,AP-10428,i didn't choose the tranny life the tranny life choose me,i didn't choose the tranny life the tranny life choose me,hate_speech,0,0,0.032627590028997,0.9109859388070284,0,A,0,371,17,0,0,0,0,0,0
43517,AP-10429,"when you hear 'em yelling that allahakbar crap, just shoot 'em before they blow up a bomb, or start stabbin' and shootin' people","when y0u he@r 'em yell1ng th@t @ll@h@kb@r cr@p, just sh00t 'em bef0re they bl0w up @ b0mb, 0r st@rt st@bb1n' @nd sh00t1n' pe0ple",threat,1,1,0.786847399331333,0.539582098156558,0,A,1,297,11,1,1,1,2,1,1
43612,AP-10430,racing for pink slips in africa,racing for pink slips in africa,general,1,1,0.9310205078021656,0.5120690174030235,1,A,0,303,12,0,0,0,1,0,1
43617,AP-10431,this chick can't stand fishing,this chick can't stand fishing,general,0,0,0.0,0.7169144405834523,0,B,0,380,12,1,1,1,0,0,0
43675,AP-10432,when your pesky cat wants to be extra warm despite telling them no,when y0ur pesky c@t w@nts t0 be extr@ w@rm desp1te tell1ng them n0,general,0,0,0.0,0.6829804768389894,2,B,1,293,7,0,0,0,0,0,0
45036,AP-10433,"once a year, women go completely crazy for about 365 days","once a year, women go completely crazy for about 365 days",general,0,0,0.0,0.6415783408515958,2,B,0,493,25,0,0,0,0,0,0
45291,AP-10434,"no more tears next time walk, do not run","n0 m0re te@rs next t1me w@lk, d0 n0t run",general,0,0,0.0,0.9757933835648548,2,A,1,388,7,0,0,0,2,1,0
45698,AP-10435,i have suddenly forgotten how to swim,i have suddenly forgotten how to swim,general,0,0,0.0564653992183995,0.5035944806187389,1,A,0,73,1,0,0,0,0,0,0
45706,AP-10436,chevy guys be like we just got done muddin' ford guys be like we just got done muddin',chevy guys be l1ke we just g0t d0ne mudd1n' f0rd guys be l1ke we just g0t d0ne mudd1n',general,0,0,0.0,0.9904929919923962,0,B,1,313,23,0,0,0,0,0,0
45730,AP-10437,the last thing a tr*nsexual sees before it gets sent to hell,the l@st th1ng @ tr*nsexu@l sees bef0re 1t gets sent t0 hell,general,1,2,0.8,0.9903641177358132,2,B,1,278,27,1,0,1,0,1,1
45780,AP-10438,you think your day was bad? these two didn't get accepted to the same college,y0u th1nk y0ur d@y w@s b@d? these tw0 d1dn't get @ccepted t0 the s@me c0llege,general,0,0,0.0,0.9507734972342328,1,B,1,88,4,0,0,0,0,0,0
45836,AP-10439,abyssynian slaves in iron collars,@byssyn1@n sl@ves 1n 1r0n c0ll@rs,general,0,0,0.0,0.5894007176291065,1,B,1,452,28,0,0,0,2,1,0
45891,AP-10440,so your not a whore ? half a gram says you are,s0 y0ur n0t @ wh0re ? h@lf @ gr@m s@ys y0u @re,general,0,0,0.0,0.9125190903140774,1,B,1,39,3,0,0,0,2,1,0
45912,AP-10441,this offends me ban them do you agree?,th1s 0ffends me b@n them d0 y0u @gree?,general,0,0,0.0,0.5151553460307529,2,A,1,397,12,0,0,0,1,1,0
45938,AP-10442,"hey, i just met you, and this is crazy, this is my grenade so blow me, maybe?","hey, i just met you, and this is crazy, this is my grenade so blow me, maybe?",threat,1,2,1.0,0.8494995002542725,0,A,0,329,3,0,0,0,2,0,1
45960,AP-10443,has more skeletons in her closet than jeffrey dahmer,has more skeletons in her closet than jeffrey dahmer,general,0,0,0.0,0.8071280026005674,1,A,0,43,28,0,0,0,0,0,0
46058,AP-10444,when you beat up a black kid and get arrested for propriety damage,when you beat up a black kid and get arrested for propriety damage,humor,0,0,0.0,0.7723629010307811,0,A,0,217,17,0,0,0,0,0,0
46127,AP-10445,"""ay, tone. how'd da gas stay in if da door is made of wood?""","""@y, t0ne. h0w'd d@ g@s st@y 1n 1f d@ d00r 1s m@de 0f w00d?""",general,0,0,0.0,0.7685136904004384,2,A,1,72,11,0,0,0,1,1,0
46150,AP-10446,i'm not any different,i'm not any different,personal,0,0,0.0,0.987428464912955,0,B,0,177,11,0,0,0,0,0,0
46178,AP-10447,earth's most endangered species white children,earth's most endangered species white children,general,0,0,0.0,0.6501827626481321,0,A,0,79,11,0,0,0,2,1,0
46251,AP-10448,"so the military is doing its job, but not getting paid. and congress is not doing its job, but getting paid?","s0 the m1l1t@ry 1s d01ng 1ts j0b, but n0t gett1ng p@1d. @nd c0ngress 1s n0t d01ng 1ts j0b, but gett1ng p@1d?",political,0,0,0.0,0.527157005396685,0,A,1,8,11,1,2,1,1,1,0
46537,AP-10449,"oakland mayor libby schaaf i saved 800 ms-13 rapists, murderers, molesters from ice","oakland mayor libby schaaf i saved 800 ms-13 rapists, murderers, molesters from ice",general,0,0,0.0641997557705237,0.5355432205030581,2,A,0,122,13,1,2,1,2,1,0
46902,AP-10450,maybe energy drinks are like mana potions in real life,maybe energy drinks are like mana potions in real life,general,0,0,0.0537569957497226,0.930889090701743,0,A,0,143,29,0,0,0,0,0,0
46910,AP-10451,i'm voting for trump whitetrash lives matter the hoosier state,1'm v0t1ng f0r trump wh1tetr@sh l1ves m@tter the h00s1er st@te,political,1,2,0.542510564160569,0.9482692314098518,1,B,1,489,10,0,0,0,2,0,1
47095,AP-10452,mandatory vaccinations without exemptions. i do nazi see the problem..,m@nd@t0ry v@cc1n@t10ns w1th0ut exempt10ns. 1 d0 n@z1 see the pr0blem..,hate_speech,1,2,0.8,0.938706579312572,2,A,1,497,7,0,0,0,2,0,1
47290,AP-10453,there are three types of girls,there @re three types 0f g1rls,general,0,0,0.0320385141943412,0.7245238460114237,1,A,1,346,4,0,0,0,0,0,0
47326,AP-10454,we are soldiers and we fight for our countries to our last minutes,we are soldiers and we fight for our countries to our last minutes,general,0,0,0.0,0.9089340419751484,1,A,0,209,3,0,0,0,0,0,0
47598,AP-10455,"actually retard, the muslims aren't the problem the problem is that pussies are stopping us from killing the muslims","actually retard, the muslims aren't the problem the problem is that pussies are stopping us from killing the muslims",hate_speech,0,0,0.0,0.8647949282215481,0,A,0,391,15,1,2,1,2,1,0
47618,AP-10456,when they say not to blink or you'll miss the magic trick,when they s@y n0t t0 bl1nk 0r y0u'll m1ss the m@g1c tr1ck,general,0,0,0.0,0.7269669379408326,0,A,1,429,12,0,0,0,2,1,0
47862,AP-10457,there's just certain shit you don't do in life out of respect!,there's just cert@1n sh1t y0u d0n't d0 1n l1fe 0ut 0f respect!,general,0,0,0.0,0.7401719755303774,1,B,1,343,8,0,0,0,0,0,0
47913,AP-10458,"the jussie smollett case explained. ""how do you plead? "" ""innocent!!!"" ""black, gay, trump hater, friend of michelle obama","the juss1e sm0llett c@se expl@1ned. ""h0w d0 y0u ple@d? "" ""1nn0cent!!!"" ""bl@ck, g@y, trump h@ter, fr1end 0f m1chelle 0b@m@",political,0,0,0.0,0.9426291603913216,2,A,1,384,12,0,0,0,0,0,0
48106,AP-10459,fuck islam,fuck islam,sexual,1,2,0.9278539153184056,0.8988338881412956,2,A,0,158,19,0,0,0,2,0,1
48279,AP-10460,nice watch must have cost an arm and a leg,n1ce w@tch must h@ve c0st @n @rm @nd @ leg,general,0,0,0.0,0.9071205592687333,2,A,1,366,12,1,0,1,0,0,0
48317,AP-10461,dressed for sundays best,dressed for sundays best,general,0,0,0.0263906574673926,0.9920425598545224,0,A,0,386,21,0,0,0,0,0,0
48612,AP-10462,that's where the new skyscraper is going to come up,th@t's where the new skyscr@per 1s g01ng t0 c0me up,general,0,0,0.0,0.9562393651537984,1,A,1,38,22,0,0,0,0,0,0
48625,AP-10463,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry,threat,0,0,0.0,0.9410918833473384,2,B,0,90,3,0,0,0,0,0,0
48635,AP-10464,the look you give when the bubbles in the pool are pulsating your pussy just kidding she's retarted and thats her normal face,the l00k y0u g1ve when the bubbles 1n the p00l @re puls@t1ng y0ur pussy just k1dd1ng she's ret@rted @nd th@ts her n0rm@l f@ce,sexual,1,2,0.8,0.8686793242603466,0,B,1,488,4,0,0,0,0,1,1
48703,AP-10465,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. ""","a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """,general,0,0,0.0094202956773233,0.851273980767213,1,B,0,303,11,0,0,0,1,1,0
48756,AP-10466,no more excuses let's go out and celebrate,no more excuses let's go out and celebrate,general,0,0,0.0,0.7628524340768594,1,A,0,187,1,0,0,0,0,0,0
48920,AP-10467,hello my lgbtq+ friends it's pride month so free shots for everyone!,hello my lgbtq+ friends it's pride month so free shots for everyone!,general,0,0,0.0447096715852469,0.6018180159704454,2,B,0,155,27,0,0,0,0,0,0
49076,AP-10468,i want your feet to be my kid's jannah,i want your feet to be my kid's jannah,personal,0,0,0.0565578098093893,0.6708935790868925,1,A,0,337,3,1,1,1,0,0,0
49083,AP-10469,when you catch your goat with another man ya done fucked up,when you catch your goat with another man ya done fucked up,sexual,0,0,0.0,0.7496301031539265,0,A,0,407,7,0,0,0,0,0,0
49128,AP-10470,have you ever tired ethiopian food? they say its delicious,have you ever tired ethiopian food? they say its delicious,general,0,0,0.1621328754879495,0.5602555216139861,2,B,0,64,27,0,0,0,2,1,0
49185,AP-10471,the face you make when your pussy gets hard,the face you make when your pussy gets hard,sexual,1,1,1.0,0.6137060327731056,1,B,0,35,25,1,0,1,1,0,1
49270,AP-10472,rosie o 'donnell had to be removed from her home today to make good on her threat to leave the us if donald trump became president,r0s1e 0 'd0nnell h@d t0 be rem0ved fr0m her h0me t0d@y t0 m@ke g00d 0n her thre@t t0 le@ve the us 1f d0n@ld trump bec@me pres1dent,political,0,0,0.0365730397920803,0.9998641291688132,2,A,1,126,3,0,0,0,0,0,0
49601,AP-10473,when your fifth pet eats food from another guys hand,when y0ur f1fth pet e@ts f00d fr0m @n0ther guys h@nd,general,0,0,0.0,0.6911284400236927,1,A,1,428,1,0,0,0,2,1,0
49630,AP-10474,if they aren't meant to cook why do they have eggs and milk inside them,if they aren't meant to cook why do they have eggs and milk inside them,general,0,0,0.0,0.8980779570813615,0,A,0,220,15,0,0,0,0,0,0
49752,AP-10475,here's to all my friends who never post about politics or religion,here's to all my friends who never post about politics or religion,news_info,0,0,0.1221567612800637,0.7098245971945905,1,A,0,448,16,0,0,0,0,0,0
50248,AP-10476,"long story short askies, age restriction okay?","l0ng st0ry sh0rt @sk1es, @ge restr1ct10n 0k@y?",general,0,0,0.0,0.8037206690546389,2,B,1,190,25,0,0,0,1,1,0
50273,AP-10477,"""where did you learn to make kool-aid like that britney?""","""where did you learn to make kool-aid like that britney?""",general,0,0,0.1818209076635587,0.7699011500443452,2,B,0,364,23,0,0,0,1,1,0
50461,AP-10478,say cheese! photobomb,say cheese! photobomb,general,0,0,0.0672948904310005,0.8567820054345021,0,B,0,385,28,0,0,0,0,0,0
